month,airline_code,airline_name,announcement_date,announcement_time,announcement_id,announcement_title,source_pdf_url,source_quality,retrieved_at
2022-11,600115,China Eastern,2022-12-16,2022-12-16T00:00:00+08:00,1215366336,中国东方航空股份有限公司2022年11月运营数据公告,http://static.cninfo.com.cn/finalpage/2022-12-16/1215366336.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2022-11,600221,Hainan Airlines Holdings,2022-12-17,2022-12-17T00:00:00+08:00,1215377498,海航控股：2022年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2022-12-17/1215377498.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2022-11,601021,Spring Airlines,2022-12-16,2022-12-16T00:00:00+08:00,1215365393, 春秋航空2022年11月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2022-12-16/1215365393.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2022-11,601111,Air China,2022-12-16,2022-12-16T00:00:00+08:00,1215366222,中国国际航空股份有限公司2022年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2022-12-16/1215366222.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2022-11,603885,Juneyao Airlines,2022-12-16,2022-12-16T00:00:00+08:00,1215365627,上海吉祥航空股份有限公司2022年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2022-12-16/1215365627.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2022-12,600029,China Southern,2023-01-17,2023-01-17T00:00:00+08:00,1215627293,南方航空2022年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-01-17/1215627293.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2022-12,600115,China Eastern,2023-01-17,2023-01-17T00:00:00+08:00,1215627903,中国东方航空股份有限公司2022年12月运营数据公告,http://static.cninfo.com.cn/finalpage/2023-01-17/1215627903.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2022-12,600221,Hainan Airlines Holdings,2023-01-18,2023-01-18T00:00:00+08:00,1215639389,海航控股：2022年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-01-18/1215639389.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2022-12,601021,Spring Airlines,2023-01-17,2023-01-17T00:00:00+08:00,1215625971,春秋航空2022年12月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-01-17/1215625971.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2022-12,601111,Air China,2023-01-14,2023-01-14T00:00:00+08:00,1215606910,中国国际航空股份有限公司2022年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-01-14/1215606910.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2022-12,603885,Juneyao Airlines,2023-01-17,2023-01-17T00:00:00+08:00,1215626440,上海吉祥航空股份有限公司2022年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-01-17/1215626440.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-01,600029,China Southern,2023-02-16,2023-02-16T00:00:00+08:00,1215871547,南方航空2023年1月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-02-16/1215871547.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-01,600115,China Eastern,2023-02-16,2023-02-16T00:00:00+08:00,1215871255,中国东方航空股份有限公司2023年1月运营数据公告,http://static.cninfo.com.cn/finalpage/2023-02-16/1215871255.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-01,600221,Hainan Airlines Holdings,2023-02-16,2023-02-16T00:00:00+08:00,1215872580,海航控股：2023年1月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-02-16/1215872580.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-01,601021,Spring Airlines,2023-02-16,2023-02-16T00:00:00+08:00,1215870674,春秋航空2023年1月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-02-16/1215870674.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-01,601111,Air China,2023-02-16,2023-02-16T00:00:00+08:00,1215872391,中国国际航空股份有限公司2023年1月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-02-16/1215872391.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-01,603885,Juneyao Airlines,2023-02-15,2023-02-15T00:00:00+08:00,1215862717,上海吉祥航空股份有限公司2023年1月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-02-15/1215862717.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-02,600029,China Southern,2023-03-16,2023-03-16T00:00:00+08:00,1216126968,南方航空2023年2月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-03-16/1216126968.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-02,600115,China Eastern,2023-03-16,2023-03-16T00:00:00+08:00,1216126304,中国东方航空股份有限公司2023年2月运营数据公告,http://static.cninfo.com.cn/finalpage/2023-03-16/1216126304.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-02,600221,Hainan Airlines Holdings,2023-03-17,2023-03-17T00:00:00+08:00,1216135939,海航控股：2023年2月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-03-17/1216135939.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-02,601021,Spring Airlines,2023-03-15,2023-03-15T00:00:00+08:00,1216115903,春秋航空2023年2月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-03-15/1216115903.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-02,601111,Air China,2023-03-16,2023-03-16T00:00:00+08:00,1216126773,中国国际航空股份有限公司2023年2月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-03-16/1216126773.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-02,603885,Juneyao Airlines,2023-03-15,2023-03-15T00:00:00+08:00,1216114573,上海吉祥航空股份有限公司2023年2月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-03-15/1216114573.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-03,600029,China Southern,2023-04-14,2023-04-14T00:00:00+08:00,1216402193,南方航空2023年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-04-14/1216402193.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-03,600115,China Eastern,2023-04-14,2023-04-14T00:00:00+08:00,1216402197,中国东方航空股份有限公司2023年3月运营数据公告,http://static.cninfo.com.cn/finalpage/2023-04-14/1216402197.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-03,600221,Hainan Airlines Holdings,2023-04-15,2023-04-15T00:00:00+08:00,1216417265,海航控股：2023年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-04-15/1216417265.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-03,601021,Spring Airlines,2023-04-15,2023-04-15T00:00:00+08:00,1216411853,春秋航空2023年3月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-04-15/1216411853.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-03,601111,Air China,2023-04-14,2023-04-14T00:00:00+08:00,1216402699,中国国际航空股份有限公司2023年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-04-14/1216402699.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-03,603885,Juneyao Airlines,2023-04-15,2023-04-15T00:00:00+08:00,1216411860,上海吉祥航空股份有限公司2023年3月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-04-15/1216411860.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-04,600029,China Southern,2023-05-17,2023-05-17T00:00:00+08:00,1216828650,南方航空2023年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-05-17/1216828650.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-04,600115,China Eastern,2023-05-16,2023-05-16T00:00:00+08:00,1216818113,中国东方航空股份有限公司2023年4月运营数据公告,http://static.cninfo.com.cn/finalpage/2023-05-16/1216818113.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-04,600221,Hainan Airlines Holdings,2023-05-18,2023-05-18T00:00:00+08:00,1216842664,海航控股：2023年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-05-18/1216842664.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-04,601021,Spring Airlines,2023-05-16,2023-05-16T00:00:00+08:00,1216817273,春秋航空2023年4月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-05-16/1216817273.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-04,601111,Air China,2023-05-16,2023-05-16T00:00:00+08:00,1216819348,中国国际航空股份有限公司2023年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-05-16/1216819348.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-04,603885,Juneyao Airlines,2023-05-16,2023-05-16T00:00:00+08:00,1216817425,上海吉祥航空股份有限公司2023年4月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-05-16/1216817425.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-05,600029,China Southern,2023-06-16,2023-06-16T00:00:00+08:00,1217074475,南方航空2023年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-06-16/1217074475.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-05,600115,China Eastern,2023-06-16,2023-06-16T00:00:00+08:00,1217073430,中国东方航空股份有限公司2023年5月运营数据公告,http://static.cninfo.com.cn/finalpage/2023-06-16/1217073430.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-05,600221,Hainan Airlines Holdings,2023-06-17,2023-06-17T00:00:00+08:00,1217086161,海航控股：2023年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-06-17/1217086161.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-05,601021,Spring Airlines,2023-06-16,2023-06-16T00:00:00+08:00,1217072805,春秋航空2023年5月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-06-16/1217072805.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-05,601111,Air China,2023-06-16,2023-06-16T00:00:00+08:00,1217073816,中国国际航空股份有限公司2023年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-06-16/1217073816.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-05,603885,Juneyao Airlines,2023-06-15,2023-06-15T00:00:00+08:00,1217065425,上海吉祥航空股份有限公司2023年5月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-06-15/1217065425.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-06,600029,China Southern,2023-07-15,2023-07-15T00:00:00+08:00,1217302289,南方航空2023年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-07-15/1217302289.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-06,600115,China Eastern,2023-07-15,2023-07-15T00:00:00+08:00,1217302910,中国东方航空股份有限公司2023年6月运营数据公告,http://static.cninfo.com.cn/finalpage/2023-07-15/1217302910.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-06,600221,Hainan Airlines Holdings,2023-07-18,2023-07-18T00:00:00+08:00,1217314431,海航控股：2023年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-07-18/1217314431.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-06,601021,Spring Airlines,2023-07-15,2023-07-15T00:00:00+08:00,1217299942,春秋航空2023年6月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-07-15/1217299942.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-06,601111,Air China,2023-07-15,2023-07-15T00:00:00+08:00,1217302508,中国国际航空股份有限公司2023年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-07-15/1217302508.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-06,603885,Juneyao Airlines,2023-07-15,2023-07-15T00:00:00+08:00,1217300211,上海吉祥航空股份有限公司2023年6月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-07-15/1217300211.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-07,600029,China Southern,2023-08-17,2023-08-17T00:00:00+08:00,1217554763,南方航空2023年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-08-17/1217554763.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-07,600115,China Eastern,2023-08-16,2023-08-16T00:00:00+08:00,1217542236,中国东方航空股份有限公司2023年7月运营数据公告,http://static.cninfo.com.cn/finalpage/2023-08-16/1217542236.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-07,600221,Hainan Airlines Holdings,2023-08-18,2023-08-18T00:00:00+08:00,1217560387,海航控股：2023年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-08-18/1217560387.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-07,601021,Spring Airlines,2023-08-16,2023-08-16T00:00:00+08:00,1217540876,春秋航空2023年7月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-08-16/1217540876.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-07,601111,Air China,2023-08-16,2023-08-16T00:00:00+08:00,1217543934,中国国际航空股份有限公司2023年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-08-16/1217543934.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-07,603885,Juneyao Airlines,2023-08-15,2023-08-15T00:00:00+08:00,1217530839,上海吉祥航空股份有限公司2023年7月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-08-15/1217530839.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-08,600029,China Southern,2023-09-16,2023-09-16T00:00:00+08:00,1217871026,南方航空2023年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-09-16/1217871026.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-08,600115,China Eastern,2023-09-16,2023-09-16T00:00:00+08:00,1217870747,中国东方航空股份有限公司2023年8月运营数据公告,http://static.cninfo.com.cn/finalpage/2023-09-16/1217870747.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-08,600221,Hainan Airlines Holdings,2023-09-19,2023-09-19T00:00:00+08:00,1217885800,海航控股：2023年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-09-19/1217885800.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-08,601021,Spring Airlines,2023-09-16,2023-09-16T00:00:00+08:00,1217869629,春秋航空2023年8月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-09-16/1217869629.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-08,601111,Air China,2023-09-16,2023-09-16T00:00:00+08:00,1217872439,中国国际航空股份有限公司2023年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-09-16/1217872439.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-08,603885,Juneyao Airlines,2023-09-15,2023-09-15T00:00:00+08:00,1217857868,上海吉祥航空股份有限公司2023年8月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-09-15/1217857868.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-09,600029,China Southern,2023-10-17,2023-10-17T00:00:00+08:00,1218047396,南方航空2023年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-10-17/1218047396.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-09,600115,China Eastern,2023-10-17,2023-10-17T00:00:00+08:00,1218047192,中国东方航空股份有限公司2023年9月运营数据公告,http://static.cninfo.com.cn/finalpage/2023-10-17/1218047192.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-09,600221,Hainan Airlines Holdings,2023-10-18,2023-10-18T00:00:00+08:00,1218058581,海航控股：2023年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-10-18/1218058581.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-09,601021,Spring Airlines,2023-10-14,2023-10-14T00:00:00+08:00,1218030554,春秋航空2023年9月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-10-14/1218030554.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-09,601111,Air China,2023-10-17,2023-10-17T00:00:00+08:00,1218047694,中国国际航空股份有限公司2023年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-10-17/1218047694.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-09,603885,Juneyao Airlines,2023-10-17,2023-10-17T00:00:00+08:00,1218047221,上海吉祥航空股份有限公司2023年9月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-10-17/1218047221.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-10,600029,China Southern,2023-11-16,2023-11-16T00:00:00+08:00,1218352230,南方航空2023年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-11-16/1218352230.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-10,600115,China Eastern,2023-11-16,2023-11-16T00:00:00+08:00,1218351113,中国东方航空股份有限公司2023年10月运营数据公告,http://static.cninfo.com.cn/finalpage/2023-11-16/1218351113.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-10,600221,Hainan Airlines Holdings,2023-11-18,2023-11-18T00:00:00+08:00,1218368211,海航控股：2023年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-11-18/1218368211.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-10,601021,Spring Airlines,2023-11-16,2023-11-16T00:00:00+08:00,1218350973,春秋航空2023年10月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-11-16/1218350973.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-10,601111,Air China,2023-11-16,2023-11-16T00:00:00+08:00,1218351573,中国国际航空股份有限公司2023年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-11-16/1218351573.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-10,603885,Juneyao Airlines,2023-11-16,2023-11-16T00:00:00+08:00,1218352272,上海吉祥航空股份有限公司2023年10月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-11-16/1218352272.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-11,600029,China Southern,2023-12-16,2023-12-16T00:00:00+08:00,1218634161,南方航空2023年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-12-16/1218634161.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-11,600115,China Eastern,2023-12-16,2023-12-16T00:00:00+08:00,1218634506,中国东方航空股份有限公司2023年11月运营数据公告,http://static.cninfo.com.cn/finalpage/2023-12-16/1218634506.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-11,600221,Hainan Airlines Holdings,2023-12-16,2023-12-16T00:00:00+08:00,1218635691,海航控股：2023年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-12-16/1218635691.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-11,601021,Spring Airlines,2023-12-16,2023-12-16T00:00:00+08:00,1218633499,春秋航空2023年11月份主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-12-16/1218633499.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-11,601111,Air China,2023-12-16,2023-12-16T00:00:00+08:00,1218634716,中国国际航空股份有限公司2023年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-12-16/1218634716.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-11,603885,Juneyao Airlines,2023-12-16,2023-12-16T00:00:00+08:00,1218634391,上海吉祥航空股份有限公司2023年11月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2023-12-16/1218634391.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-12,600029,China Southern,2024-01-16,2024-01-16T00:00:00+08:00,1218888770,南方航空2023年12月主要运营数据公告,http://static.cninfo.com.cn/finalpage/2024-01-16/1218888770.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
2023-12,600115,China Eastern,2024-01-16,2024-01-16T00:00:00+08:00,1218889084,中国东方航空股份有限公司2023年12月运营数据公告,http://static.cninfo.com.cn/finalpage/2024-01-16/1218889084.PDF,issuer_cninfo_operating_release,2026-08-06T21:36:36.493291+00:00
