dataset_id,ticker,company,report_date,report_title,institution,rating,eps_2026_native,eps_2027_native,eps_2028_native,pe_2026,pe_2027,pe_2028,report_url,source_quality,source_note,retrieved_at
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2023-10-27,旺季业绩反转，三季度盈利42.4亿,中邮证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202310271605160123_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2023-10-27,Q3旺季扭亏为盈 景气恢复可期,国金证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202310271605159855_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2023-09-06,Q2减亏超预期，全年有望扭亏为盈,东兴证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202309061597746038_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2023-09-01,国泰航空贡献盈利显著，看好暑运旺季叠加国际航线改善,华金证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202309011597262775_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2023-08-31,上半年大幅减亏，民航复苏助力二季度扣汇盈利,国信证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202308311597010762_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2023-08-31,Q2大幅减亏 投资收益明显,国金证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202308311596901195_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2023-04-27,一季度大幅减亏，继续看好未来业绩弹性,国信证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202304271585951679_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2023-04-27,Q1大幅减亏，旺季值得期待,国金证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202304271585940957_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2023-04-04,逐步恢复常态化运营，业绩将迎来显著修复,东兴证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202304041585061242_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2023-03-31,2022年亏损扩大，看好载旗航空业绩反转,国信证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202303311584767109_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2023-03-31,至暗时刻已过 业绩恢复可期,国金证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202303311584747489_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2022-11-01,三季度业绩承压，定增募资强化实力,西南证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202211011579707032_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2022-10-31,Q3投资收益同比转正，静待需求恢复增长,国金证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202210311579678695_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2022-08-31,H1投资损失降低，中期运力放缓确定,国金证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202208311577888883_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2022-06-16,航网时刻优质，长期价值不改,国金证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202206161572464191_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2022-05-31,拟筹划取得山航集团控制权，行业重组有望突破,国信证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202205311569017358_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2022-05-23,凤翱长天，静待行业复苏拐点,中邮证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202205231567306467_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2022-04-02,年报点评报告：经营亏损扩大，今年挑战依旧严峻,东兴证券,中性,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202204021556699121_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2022-03-31,亏损延续，持续看好疫情消退后的业绩弹性,国信证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202203311556318945_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2022-03-31,扣汇核心利润亏损178亿元，机队引进大幅放缓,西南证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202203311556251544_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2021-09-01,二季度减亏超预期，座收环比大幅提升,东兴证券,中性,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202108311513474536_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2021-09-01,2021H1中报点评：受益内线市场回暖及汇兑收益，Q2亏损大幅收窄,西南证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202108311513443473_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2021-04-02,多重因素叠加导致巨亏，国际航线恢复是扭亏关键,东兴证券,中性,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202104021480669650_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2020-08-31,Q2现金流回正，飞机整体利用率有待提高,东兴证券,中性,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202008311404492139_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2020-04-07,Winter is coming,招银国际,持有,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202004071377675396_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2020-04-02,核心利润71亿符合预期，关注国际线拐点,西南证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202004021377450106_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2019-11-01,9M19 revenue in line; cautiously optimistic 4Q19 outlook,招银国际,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201911011370167376_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2019-08-30,2019年半年报点评：营收增长乏力，静待边际改善因素出现,民生证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201908301345381933_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2019-08-29,经营数据稳健，业绩符合预期,西南证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201908291345305851_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2019-04-26,新租赁会计准则影响显现，业绩同比小幅提升,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201904261322914600_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2019-03-31,2018年年报点评：业绩符合预期，扣油后盈利能力持续提升,民生证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201903311312099259_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2019-03-28,2018年年报点评：核心净利润84亿，业绩略超预期,西南证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201903281310826027_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2019-03-28,Q4票价大幅增长，淡季业绩超预期,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201903281310738152_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2019-01-23,12月经营数据点评：客座率下行，静待春运行情,民生证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201901231287932157_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2018-10-31,国际线增投过快，投资收益弥补部分业绩下滑,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201810311227816846_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2018-08-31,非油成本管控有效，投资收益致使扣汇业绩大增,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201808311185825806_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2018-08-15,打造国际一流航企，看好优质龙头中长期发展,中邮证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201808151179192231_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2018-04-27,归母净利润大幅增长79%，相对汇兑收益贡献高增长,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201804271132146664_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2018-04-02,中国国航2017年年报点评：业绩基本符合预期，收益回暖持续看好,民生证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201804021115372732_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2018-03-28,四季度拖累全年业绩，2018票价上涨确定性高,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201803281112511898_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2018-02-02,优质航线资源丰富，收益品质绝对领先,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201802021086134504_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2018-01-26,航线优质，票价上涨释放利润弹性,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201801261082979673_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2018-01-21,中国国航17年12月运营数据点评：淡季不淡态势持续，继续看好中国国航,民生证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201801211080041618_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2017-11-08,Conference call takeaways,德意志银行,卖出,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201711081021165764_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2017-10-31,"3Q17 a small beat with better yield,associates' profit and FX gain",德意志银行,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201710310993234173_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2017-10-31,收益品质拉高营收，汇兑改善增厚净利,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201710310991895583_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2017-09-08,2017年半年报点评：汇率油价利好，混改落地在即,民生证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201709080869602418_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2017-09-01,1H17 post-results conference call takeaways,德意志银行,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201709010845539854_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2017-08-31,坚定票价优先策略，扣非净利润小幅增长,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201708310842522197_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2017-08-31,In-line 1H17 earnings with CX drag and fuel cost burden,德意志银行,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201708310842492317_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2017-07-14,票价提升汇率超预期，上调盈利预测17%,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201707140717907836_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2017-06-20,深度调研：外部因素多重利好，货运混改落地在即,民生证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201706200659103746_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2017-05-17,4月运营数据点评，供需结构良好，油价涨幅收窄成本压力缓解，静待联营成效,联讯证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201705170586128088_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2017-04-28,收益品质领先，行业寡头估值欲修复,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201704280537956900_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2017-04-14,【联讯交运公司点评】中国国航：供需持续向好，静待旺季收获,联讯证券,买入,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201704140505918646_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2017-03-31,供需向好，客座率回升，汇兑损失持续拖累业绩增长,国金证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201703310455901718_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,0753.HK / 601111.SH,Air China,2017-03-08,沪港通专栏：受惠于行业复苏及国家规划支持,长雄证券,,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP201703080392877418_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,601021.SH,Spring Airlines,2026-04-30,26Q1业绩历史新高，效率优势显著,国金证券,买入,2.177,3.17,4.174,21.68,14.89,11.31,https://pdf.dfcfw.com/pdf/H3_AP202604301821850901_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,601021.SH,Spring Airlines,2026-04-14,单位成本持续优化，四季度业绩实现减亏,国信证券,增持,1.83,2.75,3.77,25.7,17.2,12.5,https://pdf.dfcfw.com/pdf/H3_AP202604141821191452_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,601021.SH,Spring Airlines,2025-11-04,2025年三季报点评：客公里收益阶段性承压，看好收入端量价回升,民生证券,买入,3.03,3.55,,18.0,15.0,,https://pdf.dfcfw.com/pdf/H3_AP202511041774937708_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,601021.SH,Spring Airlines,2025-11-02,收益水平回落 Q3净利小幅下滑,国金证券,买入,3.184,3.669,,16.83,14.6,,https://pdf.dfcfw.com/pdf/H3_AP202511021773633132_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,601021.SH,Spring Airlines,2025-10-31,2025年三季报点评：客座率高位、票价承压，业绩有望稳增,信达证券,买入,3.12,3.62,,17.09,14.74,,https://pdf.dfcfw.com/pdf/H3_AP202510311772685252_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,601021.SH,Spring Airlines,2025-08-31,2025年半年报点评：利用率稳步回升，中期分红并回购提升股东回报,民生证券,买入,3.03,3.55,,18.0,15.0,,https://pdf.dfcfw.com/pdf/H3_AP202508311737338605_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,601021.SH,Spring Airlines,2025-08-30,2025年中报点评：短期税盾影响利润增速，中长期看好经营稳健性,信达证券,买入,3.09,3.59,,17.27,14.86,,https://pdf.dfcfw.com/pdf/H3_AP202508301737005205_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,601021.SH,Spring Airlines,2025-08-30,票价回落及税盾影响 H1业绩同比下降,国金证券,买入,3.158,3.729,,17.1,14.48,,https://pdf.dfcfw.com/pdf/H3_AP202508301736875864_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,601021.SH,Spring Airlines,2025-06-11,经营稳健，国际航线继续恢复,辉立证券,增持,,,,,,,https://pdf.dfcfw.com/pdf/H3_AP202506111688668684_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,601021.SH,Spring Airlines,2025-05-13,票价仍具韧性，税前利润同比表现稳健,国信证券,增持,3.21,3.85,,16.9,14.2,,https://pdf.dfcfw.com/pdf/H3_AP202505131672036663_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
airline_sell_side_reports_akshare,601021.SH,Spring Airlines,2025-05-08,低成本航空韧性凸显，扣税盾业绩保持坚挺,中邮证券,买入,3.32,3.82,,16.71,14.51,,https://pdf.dfcfw.com/pdf/H3_AP202505081669550074_1.pdf,akshare_discovery,Eastmoney public research-report discovery feed; report PDF links and ratings are retained for manual primary-source review.,2026-08-07T15:04:50.304209+00:00
